WorkerId,Input.sentence,Answer.taskAnswers,verbs
A176JUTGNWG7QJ,a woman is holding a baby while another child stands by her side .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":true,""2"":false,""3"":false},""confidence2"":{""1"":true,""2"":false,""3"":false},""confidence3"":{""1"":true,""2"":false,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""I have selected \""1\"" for all of the above as this action can take place in several both indoor and outdoor, man-made and natural settings- we need more context to narrow it down."",""type"":{""man-made"":true,""natural"":false}}]",contrast-01
A2SMHEGRLML092,a woman is holding a baby while another child stands by her side .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":true,""2"":false,""3"":false},""confidence2"":{""1"":false,""2"":true,""3"":false},""confidence3"":{""1"":true,""2"":false,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""My first mental image is of a domestic setting, but this could take place in a wide variety of locations."",""type"":{""man-made"":true,""natural"":false}}]",contrast-01
A2ZY94PZ5CVH0,a gray dog is jumping toward a black and white dog in the snow .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":true},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":true,""2"":false,""3"":false},""confidence3"":{""1"":true,""2"":false,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""reasoning"":""It is pretty clear it's outside, but not more than that. Could be a park, or maybe a natural field, or a mountain."",""type"":{""man-made"":false,""natural"":true}}]",jump-03
A17EZEAMF37MGQ,a gray dog is jumping toward a black and white dog in the snow .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""reasoning"":""Theoretically, there could be snow on the fields or streets, but I imagine a mountainous region. "",""type"":{""man-made"":false,""natural"":true}}]",jump-03
A176JUTGNWG7QJ,a gray dog is jumping toward a black and white dog in the snow .,"[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":true,""2"":false,""3"":false},""confidence3"":{""1"":true,""2"":false,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""reasoning"":""Selected \""1\"" for latter two categories, as this could be taking place somewhere like a park or street, but also maybe in a forest/field."",""type"":{""man-made"":true,""natural"":false}}]",jump-03
A2SMHEGRLML092,a gray dog is jumping toward a black and white dog in the snow .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":true,""2"":false,""3"":false},""confidence3"":{""1"":true,""2"":false,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""reasoning"":""My first mental image is of a yard, but this could take place in another outdoor setting."",""type"":{""man-made"":true,""natural"":false}}]",jump-03
A176JUTGNWG7QJ,a black and white dog runs beside a brown dog in a green field .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]",run-02
A17EZEAMF37MGQ,a black and white dog runs beside a brown dog in a green field .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]",run-02
A2SMHEGRLML092,a black and white dog runs beside a brown dog in a green field .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":true,""3"":false},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]",run-02
A2ZY94PZ5CVH0,a black and white dog runs beside a brown dog in a green field .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]",run-02
A17EZEAMF37MGQ,a dark-haired dark-skinned child sleeps in a chair while holding a blue zippered pack .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":true,""3"":false},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""Chances are this kid is at home. "",""type"":{""man-made"":true,""natural"":false}}]",sleep-01
A2SMHEGRLML092,a dark-haired dark-skinned child sleeps in a chair while holding a blue zippered pack .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]",sleep-01
A176JUTGNWG7QJ,a dark-haired dark-skinned child sleeps in a chair while holding a blue zippered pack .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]",sleep-01
A2ZY94PZ5CVH0,a dark-haired dark-skinned child sleeps in a chair while holding a blue zippered pack .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":true,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":true,""2"":false,""3"":false},""confidence2"":{""1"":true,""2"":false,""3"":false},""confidence3"":{""1"":true,""2"":false,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""Unclear, could be inside or outside, at home or school, etc."",""type"":{""man-made"":true,""natural"":false}}]",sleep-01
A2ZY94PZ5CVH0,a man in a black shirt sitting next to a older women in a pink jacket on a train .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]",sit-01
A2SMHEGRLML092,a man in a black shirt sitting next to a older women in a pink jacket on a train .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]",sit-01
A17EZEAMF37MGQ,a man in a black shirt sitting next to a older women in a pink jacket on a train .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",sit-01
A176JUTGNWG7QJ,a man in a black shirt sitting next to a older women in a pink jacket on a train .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]",sit-01
A2ZY94PZ5CVH0,a man grilling outside his house .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",grill-01
A2SMHEGRLML092,a man grilling outside his house .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",grill-01
A176JUTGNWG7QJ,a man grilling outside his house .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",grill-01
A17EZEAMF37MGQ,a man grilling outside his house .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",grill-01
A17EZEAMF37MGQ,a person wearing a construction uniform is leaning against a traffic light pole on the sidewalk .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",lean-01
A176JUTGNWG7QJ,a person wearing a construction uniform is leaning against a traffic light pole on the sidewalk .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",lean-01
A2SMHEGRLML092,a person wearing a construction uniform is leaning against a traffic light pole on the sidewalk .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",lean-01
A2ZY94PZ5CVH0,a person wearing a construction uniform is leaning against a traffic light pole on the sidewalk .,"[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]",lean-01
A2SMHEGRLML092,a man is rowing a canoe on a lake .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]",row-01
A176JUTGNWG7QJ,a man is rowing a canoe on a lake .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]",row-01
A17EZEAMF37MGQ,a man is rowing a canoe on a lake .,"[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]",row-01
