,Input.image_url,A176JUTGNWG7QJ,A17EZEAMF37MGQ,A2SMHEGRLML092,A2ZY94PZ5CVH0
788,https://derrickversion5.s3.amazonaws.com/midjourney_original/85.png,outdoors/man-made/recreation,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
789,https://derrickversion5.s3.amazonaws.com/midjourney_original/86.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
790,https://derrickversion5.s3.amazonaws.com/midjourney_original/87.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
791,https://derrickversion5.s3.amazonaws.com/midjourney_original/88.png,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/domestic
792,https://derrickversion5.s3.amazonaws.com/midjourney_original/89.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/other_unclear
793,https://derrickversion5.s3.amazonaws.com/midjourney_original/9.png,outdoors/man-made/recreation,outdoors/man-made/domestic,outdoors/man-made/recreation,outdoors/man-made/recreation
794,https://derrickversion5.s3.amazonaws.com/midjourney_original/90.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
795,https://derrickversion5.s3.amazonaws.com/midjourney_original/91.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
796,https://derrickversion5.s3.amazonaws.com/midjourney_original/92.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
797,https://derrickversion5.s3.amazonaws.com/midjourney_original/93.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
798,https://derrickversion5.s3.amazonaws.com/midjourney_original/94.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/natural/field_forest
799,https://derrickversion5.s3.amazonaws.com/midjourney_original/95.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
800,https://derrickversion5.s3.amazonaws.com/midjourney_original/96.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
801,https://derrickversion5.s3.amazonaws.com/midjourney_original/97.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
802,https://derrickversion5.s3.amazonaws.com/midjourney_original/98.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
803,https://derrickversion5.s3.amazonaws.com/midjourney_original/99.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
