ID,Sentence,Verb,Lemma,PropBank Role (n),q1,q2,q3,q4
7185,two people sitting at a table in a restaurant .,sit-01,sit,2,indoors,man-made,restaurant,NA
7186,a man wearing shorts and a blue t-shirt is applying signage to the display window of an ice cream shop .,apply-02,apply,N/A,outdoors,man-made,work_education,NA
7187,man on sidewalk uses step ladder to apply sticker to storefront window,use-01,use,N/A,outdoors,man-made,work_education,NA
7189,a man standing outside of a shop on the street .,stand-01,stand,2,outdoors,man-made,work_education,NA
7192,three dogs are playing with a yellow ball in a grassy field .,play-01,play,N/A,outdoors,natural,NA,field_forest
7193,a small dog watches two big dogs playing rough in a field .,watch-01,watch,N/A,outdoors,natural,NA,field_forest
7195,three dogs play together in the field .,play-01,play,N/A,outdoors,natural,NA,field_forest
7196,a person climbing a rock while others are standing around and watching .,climb-01,climb,N/A,outdoors,natural,NA,mountain
7197,a man climber a large rock without any gear while his friends watch,climb-01,climb,N/A,outdoors,natural,NA,mountain
7198,a rock climber hangs from a ledge while others look on .,hang-01,hang,N/A,outdoors,natural,NA,mountain
7199,a person hangs off a large rock as other people watch .,hang-02,hang,2,outdoors,natural,NA,mountain
7201,a group of football players wearing orange and blue uniforms gather together on the field .,gather-03,gather,N/A,outdoors,man-made,recreation,NA
7203,the men in the gators helmets have their arms wrapped around each other .,wrap-01,wrap,N/A,outdoors,man-made,recreation,NA
7204,a group of football players huddled together in the middle of the field .,huddle-01,huddle,N/A,outdoors,man-made,recreation,NA
7205,football players in uniform embrace one another .,embrace-01,embrace,N/A,outdoors,man-made,recreation,NA
7207,a man is sitting in a race car near a woman with an umbrella .,sit-01,sit,2,outdoors,man-made,recreation,NA
7208,a blond woman holds an umbrella over a race car driver .,hold-01,hold,N/A,outdoors,man-made,recreation,NA
7211,group of women in red swimsuits perform a dance routine in the sand at <number> beijing olympics .,perform-01,perform,N/A,outdoors,man-made,recreation,NA
7212,women in red bathing suits and hats are dancing in the sand at the beijing <number> olympics .,dance-01,dance,N/A,outdoors,man-made,recreation,NA
7214,women in red outfits perform a cheer at the beijing <number> olympics .,perform-01,perform,N/A,outdoors,man-made,recreation,NA
7215,girls in red bikinis do a dance routine at the <number> olympics .,perform-01,perform,N/A,outdoors,man-made,recreation,NA
7216,"a police officer in a white hat , yellow vest , and blue pants is standing in an intersection while several red and yellow firetrucks line the street on each side .",stand-01,stand,N/A,outdoors,man-made,transportation_urban,NA
7217,a crowd gathers on a city street where a large number of emergency fire vehicles have responded .,gather-03,gather,N/A,outdoors,man-made,transportation_urban,NA
7218,"<number> firetrucks line the street , ready for potential problems .",line-up-02,line,N/A,outdoors,man-made,transportation_urban,NA
7219,firetrucks line both sides of a busy two-way road .,line-up-02,line,N/A,outdoors,man-made,transportation_urban,NA
7220,a fire in a office building disrupting the day .,disrupt-01,disrupt,N/A,outdoors,man-made,transportation_urban,NA
7221,a group of people sit near a large red brick building in the grass .,sit-01,sit,2,outdoors,man-made,work_education,NA
7223,it looks like a school with children sitting outside of it .,look-02,look,N/A,outdoors,man-made,work_education,NA
7224,some students sit outside school buildings in the grass .,sit-01,sit,2,outdoors,man-made,work_education,NA
7225,people sitting in a circle outside a large building .,sit-01,sit,2,outdoors,man-made,work_education,NA
7227,a child in colorful goggles plays in a pool .,play-01,play,N/A,outdoors,man-made,recreation,NA
7228,a child is in a pool wearing shark goggles .,wear-01,wear,N/A,outdoors,man-made,recreation,NA
7231,a black and brown dog jumps in the air to catch a soccer ball .,jump-03,jump,N/A,outdoors,man-made,domestic,NA
7232,the black and brown dog jumps in the air to catch the ball .,jump-03,jump,N/A,outdoors,man-made,domestic,NA
7233,a black dog jumps to catch a ball in a yard .,jump-03,jump,N/A,outdoors,man-made,domestic,NA
7234,dog jumping to catch a soccer ball .,jump-03,jump,N/A,outdoors,man-made,domestic,NA
7235,black dog jumps for white ball .,jump-03,jump,N/A,outdoors,man-made,domestic,NA
7236,<number> men in work jumpsuits and <number> man in an orange jumpsuit are walking next to green and red loading docks .,walk-01,walk,2,outdoors,man-made,work_education,NA
7237,six men in blue jumpsuits and a man in an orange jumpsuit walk by a shipyard .,walk-01,walk,2,outdoors,man-made,work_education,NA
7238,a group of men in jumpsuits walk along the dock of the bumi jaya .,walk-01,walk,2,outdoors,man-made,work_education,NA
7239,<number> men dressed in blue and one man dressed in orange walking .,walk-01,walk,N/A,outdoors,man-made,work_education,NA
7240,seven workers walking near a cargo ship .,walk-01,walk,2,outdoors,man-made,work_education,NA
7241,a man with a bucket of red paint is labeling fish sections with numbers .,label-01,label,N/A,indoors,man-made,work_education,NA
7242,a man is using red paint to number dead fish lined up on the floor .,use-01,use,N/A,indoors,man-made,work_education,NA
7243,a man is painting while other people are doing their work .,paint-02,paint,N/A,indoors,man-made,work_education,NA
7245,a man numbers items with red paint .,number-01,number,N/A,indoors,man-made,work_education,NA
7246,a man in a brown jacket and beige cap is drinking from a styrofoam cup .,drink-01,drink,N/A,outdoors,man-made,transportation_urban,NA
7247,a man wearing a coat is leaned against wall drinking from a white cup .,lean-01,lean,2,outdoors,man-made,transportation_urban,NA
7249,a man is crouched down next to a building sipping a drink .,crouch-01,crouch,N/A,outdoors,man-made,transportation_urban,NA
7253,a guy jumping downhill took a still shot of it .,shoot-01,shoot,N/A,outdoors,natural,NA,field_forest
7254,a man jumping down a hill in a forested park .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
7255,a man is jumping it a meadow,jump-03,jump,N/A,outdoors,natural,NA,field_forest
7256,a black and white dog jumps over a red and white pole while a boy in a green shirt watches .,jump-03,jump,N/A,indoors,man-made,recreation,NA
7259,dog jumps over red and white pole while boy looks on,jump-03,jump,N/A,indoors,man-made,recreation,NA
7260,a dog is jumping over a red and white bar .,jump-03,jump,N/A,indoors,man-made,recreation,NA
7261,"the two dogs , one of which is leaping in the air , are chasing a ball outdoors .",chase-01,chase,N/A,outdoors,natural,NA,field_forest
7262,one dog leaps to catch a softball while another looks on .,contrast-01,contrast,N/A,outdoors,natural,NA,field_forest
7263,two small dogs pursuing a ball across a grassy field .,pursue-01,pursue,N/A,outdoors,natural,NA,field_forest
7264,two dogs play catch with a ball in a field .,play-01,play,N/A,outdoors,natural,NA,field_forest
7265,two dogs jump for a ball on a green field .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
7266,guy in white trying to score in soccer while being blocked by two guys in orange and black,try-01,try,N/A,outdoors,man-made,recreation,NA
7267,a soccer player in a white shirt moves to run past a player from the opposite team .,move-01,move,N/A,outdoors,man-made,recreation,NA
7268,number <number> has the soccer ball going around number <number> in a red jersey .,have-03,have,N/A,outdoors,man-made,recreation,NA
7269,the soccer player in red is trying to block the player in white .,try-01,try,N/A,outdoors,man-made,recreation,NA
7270,three boys playing soccer .,play-01,play,N/A,outdoors,man-made,recreation,NA
7271,"a woman in red , white , and black equestrian gear standing next to an older man in matching gear who is sitting on a brown horse on a dirt track .",stand-01,stand,2,outdoors,man-made,recreation,NA
7273,"a man dressed in a red coat , white pants , and black boots is sitting on a horse at an amusement park .",sit-01,sit,N/A,outdoors,man-made,recreation,NA
7274,two people dressed in red and white wait at the horse track with a horse .,wait-01,wait,N/A,outdoors,man-made,recreation,NA
7275,people are posing for fans at the horse hurdle jumping games,pose-01,pose,N/A,outdoors,man-made,recreation,NA
7276,a butcher wearing glasses and a blue apron prepares strips of meat .,prepare-01,prepare,N/A,indoors,man-made,work_education,NA
7277,a man is cleaning sea food with a sharp object .,clean-01,clean,N/A,indoors,man-made,work_education,NA
7278,a man prepares some fish in a navy blue apron .,prepare-01,prepare,N/A,indoors,man-made,work_education,NA
7279,a man is butchering some fish .,butcher-01,butcher,N/A,indoors,man-made,work_education,NA
7280,a man is cutting a fish .,cut-01,cut,N/A,indoors,man-made,work_education,NA
7281,a black man is wearing sunglasses and a blue shirt with a white undershirt .,wear-01,wear,N/A,outdoors,man-made,other_unclear,NA
7282,the man wearing a blue shirt has dreadlocks and sunglasses .,have-03,have,N/A,outdoors,man-made,other_unclear,NA
7285,a man in sunglasses smiles .,smile-01,smile,N/A,outdoors,man-made,other_unclear,NA
7286,a white dog jumps above a red frisbee that is rolling along the surface of a low cut field .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
7287,a white dog wearing a red collar jumps up after a red frisbee .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
7288,a white dog is running towards the red frisbee on the grass .,run-02,run,N/A,outdoors,natural,NA,field_forest
7289,the dog jumps in the air running after the frisbee .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
7291,a group of young people pose for a group photo while a man does a bike jump .,pose-01,pose,N/A,outdoors,natural,NA,body_of_water
7292,people cheer as a bicyclist rides his bike off a ramp,cheer-02,cheer,N/A,outdoors,natural,NA,body_of_water
7293,a person jumping off a ramp on a bike over a crowd .,jump-03,jump,N/A,outdoors,natural,NA,body_of_water
7294,people cheer as a man rides a bmx bike in midair,cheer-02,cheer,N/A,outdoors,natural,NA,body_of_water
7296,a mountain biker is riding along a heavy dirt trail in a wooded area .,ride-01,ride,N/A,outdoors,natural,NA,field_forest
7297,a bicyclist with a green shirt rides through the woods,ride-01,ride,N/A,outdoors,natural,NA,field_forest
7298,a man is riding a mountain bike on a woodland trail .,ride-01,ride,N/A,outdoors,natural,NA,field_forest
7299,a man rides a bike through a wooded trail .,ride-01,ride,N/A,outdoors,natural,NA,field_forest
7300,a man in green biking in the woods .,bike-01,bike,N/A,outdoors,natural,NA,field_forest
7301,an asian man is cooking several meat on a stick .,cook-01,cook,N/A,outdoors,man-made,restaurant,NA
7302,a balding man is cooking some meat on a stick .,cook-01,cook,N/A,outdoors,man-made,restaurant,NA
7303,an asian man is cooking food outdoors .,cook-01,cook,N/A,outdoors,man-made,restaurant,NA
7304,a kitchen staff is preparing food .,prepare-01,prepare,N/A,outdoors,man-made,restaurant,NA
7306,four people rollerskating with spectators in the background .,roll-01,roll,N/A,indoors,man-made,recreation,NA
7309,three women participate in a roller derby .,participate-01,participate,N/A,indoors,man-made,recreation,NA
7310,four women rollerblade .,rollerblade-01,rollerblade,N/A,indoors,man-made,recreation,NA
7312,a black person in black and red is sleeping on a bench with an open black umbrella .,sleep-01,sleep,N/A,outdoors,man-made,recreation,NA
7313,the person in red and black is laying on a bench under a black umbrella .,lay-01,lay,N/A,outdoors,man-made,recreation,NA
7314,a man is sitting on a bench shading himself with an umbrella .,sit-01,sit,N/A,outdoors,man-made,recreation,NA
7317,a girl in a pink dress is standing on her head .,stand-01,stand,2,indoors,man-made,domestic,NA
7318,a girl in a pink tutu standing on her head .,stand-01,stand,2,indoors,man-made,domestic,NA
7319,a girl in a pick dress stands upside down .,stand-01,stand,2,indoors,man-made,domestic,NA
7320,a girl wearing pink does a handstand .,wear-01,wear,N/A,indoors,man-made,domestic,NA
7321,four woman are playing on a beach as a huge ship passes in the background .,play-01,play,N/A,outdoors,natural,NA,body_of_water
7322,slightly overweight women in bikinis are playing on a beach .,play-01,play,N/A,outdoors,natural,NA,body_of_water
7323,four women in bathing suits are playing on the beach .,play-01,play,N/A,outdoors,natural,NA,body_of_water
7324,women playing volleyball in the sand near the ocean .,play-01,play,N/A,outdoors,natural,NA,body_of_water
