sentence,q1,q2,q3,q4,img_file
a man is fixing a broken roof that needs to be replaced .,outdoors,man-made,domestic,NA,2308352490.jpg
three glass elevators are full of people in an intricate building .,indoors,man-made,other_unclear,NA,2308491551.jpg
"a child jumping from an indoor climbing gym , while other children climb over other parts of the structure .",indoors,man-made,recreation,NA,230904909.jpg
a man wearing a sunhat and carrying a rucksack poses on the side of a desert hill .,outdoors,natural,NA,mountain,231011373.jpg
<number> construction workers wearing yellow vests and blue hats are outside working .,outdoors,man-made,transportation_urban,NA,2310452540.jpg
a man with a shaved head is sitting on a sandy beach holding an electric razor close to his face .,outdoors,natural,NA,body_of_water,2311881432.jpg
a small child with a red shirt stands in front of a large television screen showing an unfocused image .,indoors,man-made,domestic,NA,2312559422.jpg
a father and a son are tucked tightly together while sleeping .,indoors,man-made,domestic,NA,2313598755.jpg
a child swings on his stomach on a tire swing amidst trees .,outdoors,natural,NA,field_forest,2313822078.jpg
an older man sitting along a yellow painted brick wall covered in a gray shawl and wearing a red turban .,outdoors,man-made,other_unclear,NA,2314377503.jpg
"a woman wearing a blue shirt opens a present , which is a green hat .",indoors,man-made,domestic,NA,2315320158.jpg
two little girls are sitting on a yellow rubber ball toy .,indoors,man-made,domestic,NA,2315867011.jpg
"a man in a white polo shirt speaks into a microphone with a sign behind him that reads , "" truth ! """,indoors,man-made,other_unclear,NA,2315973850.jpg
a large formally dressed family poses for a photo in front of a large wooden door .,outdoors,man-made,recreation,NA,2317271.jpg
a young man in swim trunks is juggling on the beach .,outdoors,natural,NA,body_of_water,2318502106.jpg
a boy in a diaper jumps onto a bed with a striped covering and red pillow in a room with toys and a chair .,indoors,man-made,domestic,NA,2318721455.jpg
a baby in a blue outfit is looking at a mop bucket and holding the mop with his right hand .,indoors,man-made,domestic,NA,2319181371.jpg
a man wearing a white shirt is looking out a window of a metal construction .,indoors,man-made,transportation_urban,NA,231935782.jpg
there are four people walking down the street in front of a yellow building .,outdoors,man-made,transportation_urban,NA,2319389144.jpg
"a man with a brown t-shirt , blue jeans , backpack and a neon green id badge necklace with <number> badges attached to it , is walking through a crowded room .",indoors,man-made,other_unclear,NA,2319539346.jpg
three people are standing on a hill that is partly covered in snow .,outdoors,natural,NA,field_forest,2319808437.jpg
a man in a long-sleeved lack shirt sitting at an organ in a large building as people <number> people look on .,indoors,man-made,other_unclear,NA,2319917704.jpg
cattle walking in front of a orange bus with many people on board .,outdoors,man-made,transportation_urban,NA,2321094365.jpg
a baby is walking underneath a tunnel supported by columns .,indoors,man-made,other_unclear,NA,2322050182.jpg
"a group of kids around college age , sitting around in a house with a board game on the wooden coffee table .",indoors,man-made,domestic,NA,2322820623.jpg
a boy with a blue wrestler mask is posign next to several other people .,indoors,man-made,domestic,NA,2325386353.jpg
a man wearing a blue sweatshirt stands outside and writes in a notebook .,outdoors,man-made,other_unclear,NA,2328104318.jpg
"a woman stands , in a black dress pulling a cart , in front of two men seated on a park bench .",outdoors,man-made,transportation_urban,NA,2328616978.jpg
a man is kneeling on a metal roof and is looking over a structure on the roof .,outdoors,man-made,domestic,NA,2329001416.jpg
"a little girl riding a tricycle , holding hands with another little girl at a street fair .",outdoors,man-made,transportation_urban,NA,233169292.jpg
a curly-haired man is talking or possibly debating with a blond-haired man in front of a table .,indoors,man-made,work_education,NA,2332806484.jpg
a man in an orange shirt and a blue hard hat smiles .,outdoors,natural,NA,mountain,2332986053.jpg
a group of sled dogs in harness is standing together in the snow .,outdoors,natural,NA,field_forest,2333584535.jpg
a black and brown dog staring off into the distance at something,outdoors,natural,NA,field_forest,233361142.jpg
a group of women dancing on a stage with pompoms .,indoors,man-made,recreation,NA,2333975414.jpg
a woman is walking up a staircase surrounded by some sort of concrete structure .,outdoors,man-made,other_unclear,NA,2334933071.jpg
"men are standing around an area that is unknown from the picture , but there is a lot of water .",outdoors,man-made,other_unclear,NA,2335071959.jpg
a boy is running into the yard where all the pigeons are and scaring them off .,outdoors,man-made,recreation,NA,2335129954.jpg
five children jump on a large trampoline while the snow outside melts .,outdoors,man-made,recreation,NA,2335428699.jpg
two ladies wear a pink saris with another lady in a gold sari while sitting on a rock .,outdoors,natural,NA,mountain,2336635043.jpg
three young women embrace while displaying baked goods in kitchen .,indoors,man-made,domestic,NA,2338798208.jpg
people in a bounce house shaped like a castle with several people sitting and watching .,outdoors,man-made,recreation,NA,2339275057.jpg
a man walks three white dogs with spots down a street with palm trees .,outdoors,man-made,transportation_urban,NA,2339516180.jpg
a smiling man in a business jacket is in a hurry to somewhere as three people in sunglasses are behind him .,outdoors,man-made,transportation_urban,NA,2339530872.jpg
a girl holds her iced drink in her gloved-hand with a look of concentration on her face .,outdoors,man-made,transportation_urban,NA,2339573065.jpg
a young asian child in a blue and white checkered shirt eats a dessert .,indoors,man-made,domestic,NA,2339632913.jpg
three dogs come face to face with each other in a snowy field .,outdoors,natural,NA,other_unclear,2340206885.jpg
a man wearing a black and white shirt jumping on a dog 's back,outdoors,man-made,recreation,NA,2340919359.jpg
a boy in a green shirt is jumping with his arms in the air at the end of a bowling alley .,indoors,man-made,recreation,NA,2341254813.jpg
a little girt wearing a yellow bracelet and yellow socks with shin guards kicks a bright pink soccer ball .,outdoors,man-made,recreation,NA,2341755936.jpg
"two women , each embracing a little girl , catch up at a small family gathering .",indoors,man-made,domestic,NA,2341904462.jpg
green sports field with players beneath blue sky with pink clouds,outdoors,man-made,recreation,NA,234241682.jpg
"a little girl with a blond ponytail , pink shirt and brown skirt plays with a mallard duck .",outdoors,man-made,recreation,NA,2342915028.jpg
the man in the red cap is rollerskating on a path in front of the white building .,outdoors,man-made,transportation_urban,NA,2344412916.jpg
a group of synchronized swimmer arrange themselves in a star shape in a pool .,indoors,man-made,recreation,NA,2345980168.jpg
two police officers in yellow reflective jackets are standing in a shopping zone having a conversation .,outdoors,man-made,transportation_urban,NA,2347570082.jpg
a woman in a blue dress dances with a man in a tuxedo on a stage in front of a mid-sized audience .,outdoors,man-made,recreation,NA,2347823813.jpg
young boy in blue shirt on spiral staircase in a room with many books .,indoors,man-made,work_education,NA,2348557363.jpg
two young people riding skateboards pass by in the street as a black dog on a red leash stops in a doorway and squats down on the sidewalk .,outdoors,man-made,transportation_urban,NA,2349645589.jpg
a woman happily opened her gift and discovers a kitchenaid blender .,indoors,man-made,domestic,NA,2350687181.jpg
crowd waiting on main street subway platform for a train .,indoors,man-made,transportation_urban,NA,235074044.jpg
a brunette woman in a brown sweater is looking at the camera through heavily lidded eyes while a man in a black cap and glasses behind her rests his forehead in his hand and looks down at a table in front of wrestling posters .,indoors,man-made,restaurant,NA,2350843831.jpg
a boy wearing blue shorts is doing a back flip in the air under a tree .,outdoors,man-made,recreation,NA,2351479551.jpg
the young girl is climbing a chain link fence .,outdoors,man-made,other_unclear,NA,2351762979.jpg
"two men , <number> in yellow shirt , preparing to play in a high school band .",indoors,man-made,recreation,NA,235183419.jpg
a man is holding a guitar while looking out a window towards the street .,indoors,man-made,transportation_urban,NA,2352354708.jpg
a young boy smiles while holding a tube of toothpaste .,indoors,man-made,domestic,NA,2352414953.jpg
"a little girl in cuffed jeans , a long-sleeve pink shirt and no shoes is sleeping on the sofa .",indoors,man-made,domestic,NA,2352452459.jpg
"two rottweiler dogs indoors , the smaller one barking at the larger .",indoors,man-made,domestic,NA,2353102255.jpg
a black and brown dog with a brown dog in a grassy field with patches of white .,outdoors,natural,NA,field_forest,2354064281.jpg
