group_number,sentence,group_variance
192,a videographer and female companion stand by a waterway .,0.680056530147592
192,a camera crew waits near some water .,0.680056530147592
193,a climber is attempting to climb around an overhang above the woods .,0.5860170868217258
193,a man climbs up a cliff and reaches an overhang .,0.5860170868217258
193,a man is rock climbing under a large cliff .,0.5860170868217258
193,climber on rock formation using ropes .,0.5860170868217258
193,a person is rock climbing .,0.5860170868217258
194,a young boy wearing a name tag is running on a soccer field .,0.5326745146635599
194,"a young boy runs down a field , wearing a name tag .",0.5326745146635599
194,a little boy is running during a soccer game .,0.5326745146635599
194,a blond child is running on a sports field .,0.5326745146635599
194,a young blond child running on a field .,0.5326745146635599
195,"the wine shop on twenty fourth building lit up in the dark , two people in front .",0.43513752771454106
195,a wine shop with an open sign in the window and two people out front .,0.43513752771454106
195,two people are standing outside of a wine shop .,0.43513752771454106
195,two people stand outside a wine shop .,0.43513752771454106
195,the wine shop,0.43513752771454106
196,"a man wearing blue jeans , blue shirt and a cap runs in front of a large truck on a street .",0.6374443980632378
196,a man runs across the street in front of a military vehicle .,0.6374443980632378
196,a man running in front of a vehicle .,0.6374443980632378
196,a man running from riot control .,0.6374443980632378
196,a man in a green hat running .,0.6374443980632378
197,"a group of people are sitting and standing holding a banner that stays , "" we are demanding . """,0.37491683425072075
197,"a large group of protesters sitting in front of a sign reading "" we are demanding "" .",0.37491683425072075
197,"a large group of people is grouped around a banner reading "" we are demanding "" .",0.37491683425072075
197,"a night shot of people gathered around a sign that says "" we are demanding "" .",0.37491683425072075
197,a crowd of men and women sitting and standing by a we are demanding sign .,0.37491683425072075
198,"so many people came out with their sweatshirts , blankets and hats that very cold november night .",0.6612663992568546
198,"a large group of people sit outside wearing sweatshirts , blankets , and hats .",0.6612663992568546
198,"a group of spectators outside in the cold , all focusing on the same object .",0.6612663992568546
198,gathering of people on a cold day .,0.6612663992568546
198,a lot of people bundled up together,0.6612663992568546
199,"three different people , all wearing light colored tops and dark pants , are taking pictures with their cameras .",0.6846458993328666
199,"a group of people are taking pictures , with one person standing on a plastic storage tub atop a table .",0.6846458993328666
199,a man standing on a table filming with people surrounding him .,0.6846458993328666
199,people standing around taking video .,0.6846458993328666
199,two people are taking pictures .,0.6846458993328666
200,a cooking event where young kids are cooking with eggs and brightly colored ingredients while people are watching .,0.6255469068048614
200,a group of people preparing some really unusually colored food involving eggs .,0.6255469068048614
200,people going through a buffet style line to design dyed eggs .,0.6255469068048614
200,three teenagers in yellow shirts cooking colorful food .,0.6255469068048614
200,young people in yellow shirts prepare colorful food .,0.6255469068048614
201,there is a little girl in pink being helped by three different adults as she makes something from dough and red dye .,0.561841756178274
201,a woman in a yellow shirt is helping a little girl in a pink shirt .,0.561841756178274
201,a girl working with paint while an adult guides her on what to do .,0.561841756178274
201,a woman in a yellow shirt helping a little girl decorate cookies .,0.561841756178274
201,people watching a young girl color dough .,0.561841756178274
202,two people walking into a shadow in one direction while another walks in the midst of it .,0.7856087276470545
202,a woman in a pink shirt and jean skirt walking down the street talking on her cellphone .,0.7856087276470545
202,an older couple passes by a young lady on the sidewalk .,0.7856087276470545
202,a young woman is silhouetted against other pedestrians .,0.7856087276470545
202,people are walking down the street in the shadows .,0.7856087276470545
203,a mother and her two sons walk behind a horse tied to a boat .,0.5110848034156161
203,a horse walking by the side of the water pulling something .,0.5110848034156161
203,a boat being bulled by a brown horse under a bridge .,0.5110848034156161
203,a horse is walking beside a boat under a bridge .,0.5110848034156161
203,a horse is pulling a watercraft .,0.5110848034156161
204,"one man sits inside and plays the banjo , there are trees behind him outside .",0.38563034417396147
204,a man with a beard and a mustache is playing a banjo .,0.38563034417396147
204,a heavily bearded man in a cap is playing a banjo .,0.38563034417396147
204,a man is playing the banjo at a concert .,0.38563034417396147
204,a bearded man is playing a banjo .,0.38563034417396147
205,"a man is sitting on a chair with a jacket hung over the back , next to a tuba , with sheet music in front of him .",0.6091583880913385
205,"a man , dressed in black , sits in a chair with a brass tuba beside him .",0.6091583880913385
205,a man in black clothing looks at music with a tuba beside him .,0.6091583880913385
205,a man in a black shirt reading a paper .,0.6091583880913385
205,a man with a tuba and music stand .,0.6091583880913385
206,a group of four young men and one young woman holding spray paint cans and smiling next to their artwork .,0.6274369615443689
206,a group of friends stand in front of art they have sprayed for a picture .,0.6274369615443689
206,a group of men and a woman are standing with spray paint cans .,0.6274369615443689
206,a group of young adults spray paint large art boards .,0.6274369615443689
206,five youngsters making graffiti .,0.6274369615443689
207,an old man with a blue shirt is looking askance with people behind him .,0.6916004875718116
207,there are a couple of old men sitting on a concrete bench outside .,0.6916004875718116
207,an old man is sitting on a stone bench .,0.6916004875718116
207,two old men sitting on the dock .,0.6916004875718116
207,an old man sits .,0.6916004875718116
208,"three children , two girls and one boy , in martial art stances , standing on the hard-wood floor of a large room .",0.40013499650933104
208,"three kids practice martial arts , one has a yellow belt , on a red belt and the other a white belt .",0.40013499650933104
208,three kids in a martial arts class are in a stance ; each child has on a different color belt .,0.40013499650933104
208,three children are practicing martial arts in a gym .,0.40013499650933104
208,three young girls are taking part in martial arts .,0.40013499650933104
209,woman holding a drink with a white bag next to her is sitting on a green sculpture .,0.6202373883844761
209,woman sitting on a turquoise bench with a pillow and a bag near a restaurant .,0.6202373883844761
209,a lone woman sitting on an usual green bench with a cup in her hand,0.6202373883844761
209,a woman sits on a flower pot at a crowded coffee shop .,0.6202373883844761
